date,session_key,driver_number,meeting_key,gap_to_leader,interval
2025-12-07T14:20:13.186000+00:00,9839,27,1276,79.959,3.324
2025-12-07T14:20:13.474000+00:00,9839,6,1276,80.247,0.288
2025-12-07T14:20:13.528000+00:00,9839,4,1276,21.039,4.064
2025-12-07T14:20:14.103000+00:00,9839,43,1276,,7.179
2025-12-07T14:20:14.211000+00:00,9839,5,1276,71.836,2.254
2025-12-07T14:20:14.369000+00:00,9839,23,1276,81.166,0.919
2025-12-07T14:20:14.513000+00:00,9839,14,1276,65.891,19.398
2025-12-07T14:20:14.895000+00:00,9839,87,1276,69.65,1.912
2025-12-07T14:20:15.211000+00:00,9839,55,1276,72.762,0.926
2025-12-07T14:20:15.216000+00:00,9839,16,1276,25.975,4.92
2025-12-07T14:20:15.248000+00:00,9839,10,1276,,6.383
2025-12-07T14:20:15.258000+00:00,9839,63,1276,46.666,20.638
2025-12-07T14:20:15.283000+00:00,9839,27,1276,79.949,3.185
2025-12-07T14:20:15.687000+00:00,9839,30,1276,86.037,4.933
2025-12-07T14:20:15.727000+00:00,9839,6,1276,80.418,0.469
2025-12-07T14:20:15.895000+00:00,9839,31,1276,67.265,1.374
2025-12-07T14:20:16.395000+00:00,9839,44,1276,67.77,0.505
2025-12-07T14:20:16.545000+00:00,9839,23,1276,81.238,0.82
2025-12-07T14:20:16.892000+00:00,9839,22,1276,74.541,1.779
2025-12-07T14:20:17.095000+00:00,9839,5,1276,71.863,2.213
2025-12-07T14:20:17.663000+00:00,9839,14,1276,65.911,19.292
2025-12-07T14:20:18.028000+00:00,9839,81,1276,16.771,16.771
2025-12-07T14:20:18.127000+00:00,9839,18,1276,75.763,1.222
2025-12-07T14:20:18.144000+00:00,9839,55,1276,72.858,0.995
2025-12-07T14:20:18.309000+00:00,9839,87,1276,69.682,
2025-12-07T14:20:18.409000+00:00,9839,10,1276,,6.237
2025-12-07T14:20:18.458000+00:00,9839,16,1276,25.97,4.931
2025-12-07T14:20:19.233000+00:00,9839,31,1276,67.439,1.528
2025-12-07T14:20:19.247000+00:00,9839,12,1276,76.904,1.141
2025-12-07T14:20:19.262000+00:00,9839,30,1276,86.081,4.915
2025-12-07T14:20:19.496000+00:00,9839,63,1276,46.689,20.587
2025-12-07T14:20:19.655000+00:00,9839,43,1276,,7.206
2025-12-07T14:20:19.727000+00:00,9839,44,1276,67.992,0.553
2025-12-07T14:20:19.849000+00:00,9839,22,1276,74.594,1.736
2025-12-07T14:20:19.861000+00:00,9839,81,1276,16.772,16.772
2025-12-07T14:20:20.416000+00:00,9839,14,1276,65.844,19.236
2025-12-07T14:20:20.511000+00:00,9839,5,1276,71.893,2.211
2025-12-07T14:20:20.996000+00:00,9839,18,1276,75.766,1.172
2025-12-07T14:20:21.471000+00:00,9839,30,1276,86.143,4.905
2025-12-07T14:20:21.471000+00:00,9839,14,1276,65.827,19.23
2025-12-07T14:20:21.493000+00:00,9839,87,1276,69.762,1.77
2025-12-07T14:20:21.546000+00:00,9839,55,1276,72.928,1.035
2025-12-07T14:20:21.840000+00:00,9839,10,1276,,6.132
2025-12-07T14:20:21.908000+00:00,9839,4,1276,20.631,3.86
2025-12-07T14:20:21.995000+00:00,9839,31,1276,67.415,1.571
2025-12-07T14:20:22.117000+00:00,9839,63,1276,46.653,20.581
2025-12-07T14:20:22.158000+00:00,9839,27,1276,79.80199999999999,2.898
2025-12-07T14:20:22.308000+00:00,9839,12,1276,77.07300000000001,1.307
2025-12-07T14:20:22.417000+00:00,9839,43,1276,,7.226
2025-12-07T14:20:22.618000+00:00,9839,44,1276,68.033,0.618
2025-12-07T14:20:22.948000+00:00,9839,31,1276,67.402,1.575
2025-12-07T14:20:23.132000+00:00,9839,6,1276,80.773,0.971
2025-12-07T14:20:23.260000+00:00,9839,22,1276,74.626,1.698
2025-12-07T14:20:23.609000+00:00,9839,44,1276,68.036,0.634
2025-12-07T14:20:23.668000+00:00,9839,14,1276,65.829,19.227
2025-12-07T14:20:23.758000+00:00,9839,5,1276,71.993,2.231
2025-12-07T14:20:23.786000+00:00,9839,4,1276,20.633,3.861
2025-12-07T14:20:23.819000+00:00,9839,23,1276,81.444,0.671
2025-12-07T14:20:24.349000+00:00,9839,87,1276,69.778,1.745
2025-12-07T14:20:24.416000+00:00,9839,18,1276,75.78999999999999,1.164
2025-12-07T14:20:24.827000+00:00,9839,55,1276,73.077,1.084
2025-12-07T14:20:24.956000+00:00,9839,27,1276,79.724,2.651
2025-12-07T14:20:25.261000+00:00,9839,31,1276,67.398,1.569
2025-12-07T14:20:25.358000+00:00,9839,10,1276,,6.096
2025-12-07T14:20:25.390000+00:00,9839,81,1276,16.773,16.773
2025-12-07T14:20:25.391000+00:00,9839,87,1276,69.783,1.747
2025-12-07T14:20:25.751000+00:00,9839,43,1276,,7.315
2025-12-07T14:20:25.773000+00:00,9839,12,1276,77.156,1.366
2025-12-07T14:20:25.881000+00:00,9839,44,1276,68.044,0.646
2025-12-07T14:20:26.127000+00:00,9839,6,1276,80.867,1.143
2025-12-07T14:20:26.527000+00:00,9839,14,1276,65.908,19.25
2025-12-07T14:20:26.539000+00:00,9839,63,1276,46.638,20.739
2025-12-07T14:20:26.608000+00:00,9839,22,1276,74.827,1.75
2025-12-07T14:20:26.627000+00:00,9839,5,1276,72.043,2.265
2025-12-07T14:20:26.708000+00:00,9839,16,1276,25.412,4.781
2025-12-07T14:20:26.859000+00:00,9839,23,1276,81.59700000000001,0.73
2025-12-07T14:20:27.509000+00:00,9839,10,1276,,6.046
2025-12-07T14:20:27.648000+00:00,9839,87,1276,69.794,1.75
2025-12-07T14:20:27.678000+00:00,9839,18,1276,75.908,1.081
2025-12-07T14:20:27.693000+00:00,9839,5,1276,72.049,2.266
2025-12-07T14:20:27.727000+00:00,9839,55,1276,73.162,1.119
2025-12-07T14:20:28.049000+00:00,9839,31,1276,67.483,1.575
2025-12-07T14:20:28.132000+00:00,9839,81,1276,16.802,16.802
2025-12-07T14:20:28.432000+00:00,9839,27,1276,79.809,2.653
2025-12-07T14:20:28.465000+00:00,9839,30,1276,86.104,4.66
2025-12-07T14:20:28.680000+00:00,9839,44,1276,68.133,0.65
2025-12-07T14:20:28.718000+00:00,9839,55,1276,73.164,1.115
2025-12-07T14:20:28.827000+00:00,9839,16,1276,25.44,4.807
2025-12-07T14:20:28.943000+00:00,9839,12,1276,77.209,1.301
2025-12-07T14:20:29.117000+00:00,9839,43,1276,,7.288
2025-12-07T14:20:29.220000+00:00,9839,4,1276,20.617,3.844
2025-12-07T14:20:29.509000+00:00,9839,22,1276,74.929,1.767
2025-12-07T14:20:29.581000+00:00,9839,6,1276,80.944,1.135
2025-12-07T14:20:29.916000+00:00,9839,5,1276,72.068,2.274
2025-12-07T14:20:30.082000+00:00,9839,14,1276,65.849,19.2
2025-12-07T14:20:30.395000+00:00,9839,23,1276,81.775,0.831
2025-12-07T14:20:30.442000+00:00,9839,87,1276,69.904,1.771
2025-12-07T14:20:30.461000+00:00,9839,18,1276,75.877,0.948
2025-12-07T14:20:30.492000+00:00,9839,22,1276,74.944,1.78
2025-12-07T14:20:30.763000+00:00,9839,63,1276,46.64,20.698
2025-12-07T14:20:31.017000+00:00,9839,55,1276,73.169,1.101
2025-12-07T14:20:31.427000+00:00,9839,30,1276,86.135,4.538
2025-12-07T14:20:31.428000+00:00,9839,18,1276,75.87,0.926
2025-12-07T14:20:31.486000+00:00,9839,81,1276,16.842,16.842
2025-12-07T14:20:31.587000+00:00,9839,27,1276,79.83,2.621
2025-12-07T14:20:31.727000+00:00,9839,31,1276,67.526,1.677
2025-12-07T14:20:31.828000+00:00,9839,12,1276,77.254,1.377
2025-12-07T14:20:31.927000+00:00,9839,4,1276,20.61,3.808
2025-12-07T14:20:32.395000+00:00,9839,44,1276,68.173,0.647
2025-12-07T14:20:32.718000+00:00,9839,5,1276,72.142,2.238
2025-12-07T14:20:32.727000+00:00,9839,43,1276,,7.315
2025-12-07T14:20:32.816000+00:00,9839,22,1276,74.968,1.799
2025-12-07T14:20:32.917000+00:00,9839,6,1276,81.117,1.287
2025-12-07T14:20:32.917000+00:00,9839,12,1276,77.263,1.393
2025-12-07T14:20:33.745000+00:00,9839,18,1276,75.899,0.931
2025-12-07T14:20:33.763000+00:00,9839,23,1276,82.03,0.913
2025-12-07T14:20:33.779000+00:00,9839,55,1276,73.202,1.06
2025-12-07T14:20:34.074000+00:00,9839,16,1276,25.463,4.846
2025-12-07T14:20:34.190000+00:00,9839,87,1276,69.931,1.758
2025-12-07T14:20:34.389000+00:00,9839,27,1276,79.812,2.558
2025-12-07T14:20:34.491000+00:00,9839,10,1276,,6.033
2025-12-07T14:20:34.601000+00:00,9839,14,1276,66.014,19.348
2025-12-07T14:20:34.796000+00:00,9839,43,1276,,7.305
2025-12-07T14:20:34.810000+00:00,9839,81,1276,16.786,16.786
2025-12-07T14:20:34.843000+00:00,9839,30,1276,86.20400000000001,4.429
2025-12-07T14:20:35.116000+00:00,9839,12,1276,77.281,1.382
2025-12-07T14:20:35.216000+00:00,9839,4,1276,20.585,3.743
2025-12-07T14:20:35.362000+00:00,9839,27,1276,79.816,2.553
2025-12-07T14:20:35.558000+00:00,9839,22,1276,75.034,1.832
2025-12-07T14:20:35.732000+00:00,9839,6,1276,81.15,1.338
2025-12-07T14:20:35.828000+00:00,9839,63,1276,46.683,20.708
2025-12-07T14:20:36.060000+00:00,9839,31,1276,67.523,1.509
2025-12-07T14:20:36.395000+00:00,9839,5,1276,72.211,2.28
2025-12-07T14:20:36.586000+00:00,9839,18,1276,76.045,1.011
2025-12-07T14:20:36.628000+00:00,9839,23,1276,82.066,0.916
2025-12-07T14:20:36.780000+00:00,9839,44,1276,68.205,0.682
2025-12-07T14:20:36.781000+00:00,9839,6,1276,81.167,1.351
2025-12-07T14:20:36.808000+00:00,9839,16,1276,25.465,4.855
2025-12-07T14:20:37.367000+00:00,9839,10,1276,,5.987
2025-12-07T14:20:37.492000+00:00,9839,55,1276,73.278,1.067
2025-12-07T14:20:37.622000+00:00,9839,23,1276,82.068,0.901
2025-12-07T14:20:37.709000+00:00,9839,27,1276,79.836,2.555
2025-12-07T14:20:37.904000+00:00,9839,12,1276,77.36,1.315
2025-12-07T14:20:38.081000+00:00,9839,30,1276,86.345,4.315
2025-12-07T14:20:38.291000+00:00,9839,81,1276,16.74,16.74
2025-12-07T14:20:38.453000+00:00,9839,4,1276,20.453,3.667
2025-12-07T14:20:38.546000+00:00,9839,87,1276,69.989,1.784
2025-12-07T14:20:39.006000+00:00,9839,14,1276,66.189,19.5
2025-12-07T14:20:39.044000+00:00,9839,6,1276,81.203,1.367
2025-12-07T14:20:39.159000+00:00,9839,63,1276,46.67,20.7
2025-12-07T14:20:39.291000+00:00,9839,22,1276,75.084,1.806
2025-12-07T14:20:39.927000+00:00,9839,23,1276,82.075,0.872
2025-12-07T14:20:40.058000+00:00,9839,16,1276,25.434,4.849
2025-12-07T14:20:40.218000+00:00,9839,18,1276,76.005,0.921
2025-12-07T14:20:40.333000+00:00,9839,31,1276,67.52,1.331
2025-12-07T14:20:40.381000+00:00,9839,81,1276,16.719,16.719
2025-12-07T14:20:40.461000+00:00,9839,27,1276,79.908,2.548
2025-12-07T14:20:40.796000+00:00,9839,10,1276,,5.961
2025-12-07T14:20:40.904000+00:00,9839,5,1276,72.274,2.285
2025-12-07T14:20:40.904000+00:00,9839,30,1276,86.30799999999999,4.242
2025-12-07T14:20:41.030000+00:00,9839,44,1276,68.218,0.698
2025-12-07T14:20:41.542000+00:00,9839,12,1276,77.344,1.339
2025-12-07T14:20:41.695000+00:00,9839,14,1276,66.23,19.577
2025-12-07T14:20:41.828000+00:00,9839,43,1276,,7.32
2025-12-07T14:20:41.909000+00:00,9839,30,1276,86.312,4.244
2025-12-07T14:20:41.909000+00:00,9839,6,1276,81.369,1.461
2025-12-07T14:20:41.927000+00:00,9839,55,1276,73.351,1.077
2025-12-07T14:20:41.943000+00:00,9839,4,1276,20.412,3.672
2025-12-07T14:20:42.704000+00:00,9839,23,1276,82.156,0.787
2025-12-07T14:20:42.778000+00:00,9839,87,1276,69.966,1.748
2025-12-07T14:20:43.011000+00:00,9839,31,1276,67.572,1.342
2025-12-07T14:20:43.489000+00:00,9839,16,1276,25.489,5.036
2025-12-07T14:20:43.621000+00:00,9839,44,1276,68.185,0.613
2025-12-07T14:20:43.645000+00:00,9839,22,1276,75.108,1.757
2025-12-07T14:20:44.024000+00:00,9839,1,1276,0.0,0.0
2025-12-07T14:20:44.083000+00:00,9839,10,1276,,5.965
2025-12-07T14:20:44.095000+00:00,9839,4,1276,20.417,3.698
2025-12-07T14:20:44.118000+00:00,9839,27,1276,79.905,2.561
2025-12-07T14:20:44.191000+00:00,9839,30,1276,86.338,4.263
2025-12-07T14:20:44.545000+00:00,9839,18,1276,76.003,0.895
2025-12-07T14:20:44.708000+00:00,9839,43,1276,,7.334
2025-12-07T14:20:45.132000+00:00,9839,5,1276,72.324,2.358
2025-12-07T14:20:45.372000+00:00,9839,87,1276,69.928,1.743
2025-12-07T14:20:45.666000+00:00,9839,6,1276,81.45400000000001,1.549
2025-12-07T14:20:45.928000+00:00,9839,12,1276,77.392,1.389
2025-12-07T14:20:46.061000+00:00,9839,14,1276,66.211,19.573
2025-12-07T14:20:46.232000+00:00,9839,55,1276,73.381,1.057
2025-12-07T14:20:46.474000+00:00,9839,23,1276,82.264,0.81
2025-12-07T14:20:46.917000+00:00,9839,10,1276,,6.031
2025-12-07T14:20:46.982000+00:00,9839,30,1276,86.44200000000001,4.286
2025-12-07T14:20:47.016000+00:00,9839,16,1276,25.492,5.08
2025-12-07T14:20:47.387000+00:00,9839,81,1276,16.642,16.642
2025-12-07T14:20:47.396000+00:00,9839,31,1276,67.554,1.343
2025-12-07T14:20:47.727000+00:00,9839,5,1276,72.294,2.366
2025-12-07T14:20:47.849000+00:00,9839,63,1276,46.579,21.167
2025-12-07T14:20:47.934000+00:00,9839,22,1276,75.097,1.716
2025-12-07T14:20:48.158000+00:00,9839,43,1276,,7.32
2025-12-07T14:20:48.196000+00:00,9839,44,1276,68.275,0.721
2025-12-07T14:20:48.480000+00:00,9839,27,1276,79.91499999999999,2.523
2025-12-07T14:20:48.818000+00:00,9839,55,1276,73.36,1.066
2025-12-07T14:20:48.831000+00:00,9839,18,1276,76.03399999999999,0.937
2025-12-07T14:20:49.116000+00:00,9839,16,1276,25.454,5.037
2025-12-07T14:20:49.728000+00:00,9839,63,1276,46.593,21.153
2025-12-07T14:20:49.858000+00:00,9839,87,1276,70.03,1.755
2025-12-07T14:20:50.049000+00:00,9839,6,1276,81.505,1.59
2025-12-07T14:20:50.171000+00:00,9839,81,1276,16.492,16.492
2025-12-07T14:20:50.227000+00:00,9839,12,1276,77.407,1.373
2025-12-07T14:20:50.227000+00:00,9839,10,1276,,6.019
2025-12-07T14:20:50.344000+00:00,9839,14,1276,66.215,19.575
2025-12-07T14:20:50.539000+00:00,9839,22,1276,75.088,1.728
2025-12-07T14:20:50.690000+00:00,9839,30,1276,86.475,4.211
2025-12-07T14:20:50.859000+00:00,9839,23,1276,82.31700000000001,0.812
2025-12-07T14:20:50.983000+00:00,9839,4,1276,20.248,3.606
2025-12-07T14:20:51.300000+00:00,9839,43,1276,,7.262
2025-12-07T14:20:51.465000+00:00,9839,18,1276,76.021,0.933
2025-12-07T14:20:51.728000+00:00,9839,31,1276,67.598,1.383
2025-12-07T14:20:52.259000+00:00,9839,5,1276,72.412,2.382
2025-12-07T14:20:52.328000+00:00,9839,44,1276,68.19200000000001,0.594
2025-12-07T14:20:52.731000+00:00,9839,27,1276,79.926,2.519
2025-12-07T14:20:52.859000+00:00,9839,12,1276,77.413,1.392
2025-12-07T14:20:53.038000+00:00,9839,10,1276,,5.991
2025-12-07T14:20:53.329000+00:00,9839,55,1276,73.444,1.032
2025-12-07T14:20:53.562000+00:00,9839,81,1276,16.45,16.45
2025-12-07T14:20:53.810000+00:00,9839,4,1276,20.126,3.634
2025-12-07T14:20:54.095000+00:00,9839,43,1276,,7.181
2025-12-07T14:20:54.182000+00:00,9839,87,1276,70.057,1.865
2025-12-07T14:20:54.327000+00:00,9839,6,1276,81.517,1.591
2025-12-07T14:20:55.034000+00:00,9839,22,1276,75.195,1.751
2025-12-07T14:20:55.034000+00:00,9839,30,1276,86.482,4.165
2025-12-07T14:20:55.109000+00:00,9839,43,1276,,7.172
2025-12-07T14:20:55.135000+00:00,9839,23,1276,82.33,0.813
2025-12-07T14:20:55.217000+00:00,9839,63,1276,46.608,21.145
2025-12-07T14:20:55.359000+00:00,9839,27,1276,79.922,2.509
2025-12-07T14:20:55.434000+00:00,9839,14,1276,66.282,19.599
2025-12-07T14:20:55.878000+00:00,9839,18,1276,75.931,0.736
2025-12-07T14:20:56.075000+00:00,9839,16,1276,25.342,5.094
2025-12-07T14:20:56.564000+00:00,9839,81,1276,16.375,16.375
2025-12-07T14:20:56.578000+00:00,9839,5,1276,72.44200000000001,2.385
2025-12-07T14:20:56.606000+00:00,9839,10,1276,,5.903
2025-12-07T14:20:56.756000+00:00,9839,31,1276,67.616,1.334
2025-12-07T14:20:56.990000+00:00,9839,6,1276,81.554,1.632
2025-12-07T14:20:57.162000+00:00,9839,44,1276,68.027,0.411
2025-12-07T14:20:57.178000+00:00,9839,4,1276,20.098,3.648
2025-12-07T14:20:57.365000+00:00,9839,43,1276,,7.168
2025-12-07T14:20:57.397000+00:00,9839,12,1276,77.48,1.549
2025-12-07T14:20:57.600000+00:00,9839,55,1276,73.482,1.04
2025-12-07T14:20:57.740000+00:00,9839,23,1276,82.301,0.747
2025-12-07T14:20:57.912000+00:00,9839,63,1276,46.603,21.138
2025-12-07T14:20:58.772000+00:00,9839,14,1276,66.292,19.622
2025-12-07T14:20:58.865000+00:00,9839,16,1276,25.19,5.064
2025-12-07T14:20:59.256000+00:00,9839,87,1276,70.076,2.049
2025-12-07T14:20:59.381000+00:00,9839,30,1276,86.507,4.177
2025-12-07T14:20:59.381000+00:00,9839,81,1276,16.326,16.326
2025-12-07T14:20:59.397000+00:00,9839,22,1276,75.249,1.767
2025-12-07T14:20:59.725000+00:00,9839,27,1276,79.871,2.391
2025-12-07T14:21:00.053000+00:00,9839,18,1276,75.908,0.659
2025-12-07T14:21:00.069000+00:00,9839,31,1276,67.583,1.291
2025-12-07T14:21:00.209000+00:00,9839,43,1276,,7.218
2025-12-07T14:21:00.287000+00:00,9839,44,1276,67.80799999999999,0.225
2025-12-07T14:21:00.303000+00:00,9839,4,1276,20.108,3.733
2025-12-07T14:21:00.350000+00:00,9839,81,1276,16.318,16.318
2025-12-07T14:21:00.990000+00:00,9839,10,1276,,5.965
2025-12-07T14:21:01.272000+00:00,9839,63,1276,46.672,21.238
2025-12-07T14:21:01.569000+00:00,9839,6,1276,81.709,1.838
2025-12-07T14:21:01.631000+00:00,9839,5,1276,72.485,2.409
2025-12-07T14:21:01.694000+00:00,9839,12,1276,77.55199999999999,1.644
2025-12-07T14:21:02.049000+00:00,9839,30,1276,86.61,4.309
2025-12-07T14:21:02.159000+00:00,9839,23,1276,82.328,0.619
2025-12-07T14:21:02.277000+00:00,9839,16,1276,25.199,5.101
2025-12-07T14:21:02.517000+00:00,9839,87,1276,70.03,2.222
2025-12-07T14:21:02.617000+00:00,9839,55,1276,73.478,0.993
2025-12-07T14:21:02.628000+00:00,9839,81,1276,16.311,16.311
2025-12-07T14:21:03.034000+00:00,9839,4,1276,20.013,3.687
2025-12-07T14:21:03.904000+00:00,9839,43,1276,,7.288
2025-12-07T14:21:03.995000+00:00,9839,27,1276,79.833,2.281
2025-12-07T14:21:04.017000+00:00,9839,4,1276,19.988,3.67
2025-12-07T14:21:04.418000+00:00,9839,22,1276,75.273,1.795
2025-12-07T14:21:04.786000+00:00,9839,63,1276,46.773,21.284
2025-12-07T14:21:04.917000+00:00,9839,18,1276,75.78,0.507
2025-12-07T14:21:04.952000+00:00,9839,5,1276,72.483,2.453
2025-12-07T14:21:05.317000+00:00,9839,10,1276,,5.993
2025-12-07T14:21:05.358000+00:00,9839,81,1276,16.329,16.329
2025-12-07T14:21:05.407000+00:00,9839,16,1276,25.236,5.128
2025-12-07T14:21:05.786000+00:00,9839,6,1276,81.667,1.834
2025-12-07T14:21:05.919000+00:00,9839,55,1276,73.411,0.928
2025-12-07T14:21:06.258000+00:00,9839,4,1276,19.961,3.65
2025-12-07T14:21:06.456000+00:00,9839,30,1276,86.553,4.225
2025-12-07T14:21:06.509000+00:00,9839,23,1276,82.384,0.717
2025-12-07T14:21:06.728000+00:00,9839,12,1276,77.562,1.782
2025-12-07T14:21:07.608000+00:00,9839,14,1276,66.329,19.75
2025-12-07T14:21:07.709000+00:00,9839,22,1276,75.246,1.835
2025-12-07T14:21:07.982000+00:00,9839,10,1276,,5.906
2025-12-07T14:21:08.083000+00:00,9839,18,1276,75.6,0.354
2025-12-07T14:21:08.217000+00:00,9839,16,1276,25.156,5.143
2025-12-07T14:21:08.267000+00:00,9839,43,1276,,7.265
2025-12-07T14:21:08.418000+00:00,9839,63,1276,46.857,21.365
2025-12-07T14:21:08.936000+00:00,9839,81,1276,16.173,16.173
2025-12-07T14:21:09.010000+00:00,9839,4,1276,19.992,3.663
2025-12-07T14:21:09.028000+00:00,9839,27,1276,79.858,2.296
2025-12-07T14:21:09.131000+00:00,9839,44,1276,67.837,1.508
2025-12-07T14:21:09.195000+00:00,9839,16,1276,25.149,5.161
2025-12-07T14:21:09.330000+00:00,9839,31,1276,68.036,0.199
2025-12-07T14:21:09.509000+00:00,9839,14,1276,66.349,19.756
2025-12-07T14:21:09.981000+00:00,9839,12,1276,77.508,1.908
2025-12-07T14:21:10.562000+00:00,9839,63,1276,46.895,21.441
2025-12-07T14:21:10.759000+00:00,9839,30,1276,86.645,4.261
2025-12-07T14:21:10.828000+00:00,9839,6,1276,81.701,1.843
2025-12-07T14:21:10.959000+00:00,9839,44,1276,67.863,1.514
2025-12-07T14:21:11.129000+00:00,9839,31,1276,68.006,0.143
2025-12-07T14:21:11.209000+00:00,9839,87,1276,69.932,1.896
2025-12-07T14:21:11.427000+00:00,9839,23,1276,82.267,0.566
2025-12-07T14:21:11.455000+00:00,9839,16,1276,25.147,5.186
2025-12-07T14:21:12.358000+00:00,9839,27,1276,79.884,2.376
2025-12-07T14:21:12.358000+00:00,9839,10,1276,,5.971
2025-12-07T14:21:12.533000+00:00,9839,43,1276,,7.223
2025-12-07T14:21:12.548000+00:00,9839,4,1276,19.797,3.624
2025-12-07T14:21:13.109000+00:00,9839,87,1276,69.926,1.92
2025-12-07T14:21:13.261000+00:00,9839,81,1276,16.141,16.141
2025-12-07T14:21:13.644000+00:00,9839,5,1276,72.366,2.434
2025-12-07T14:21:14.155000+00:00,9839,16,1276,25.134,5.142
2025-12-07T14:21:14.186000+00:00,9839,6,1276,81.69200000000001,1.808
2025-12-07T14:21:14.505000+00:00,9839,55,1276,73.234,0.868
2025-12-07T14:21:14.535000+00:00,9839,23,1276,82.05199999999999,0.36
2025-12-07T14:21:14.980000+00:00,9839,14,1276,66.38,19.772
2025-12-07T14:21:15.200000+00:00,9839,43,1276,,7.221
2025-12-07T14:21:15.466000+00:00,9839,5,1276,72.38,2.454
2025-12-07T14:21:15.860000+00:00,9839,30,1276,86.717,4.45
2025-12-07T14:21:16.359000+00:00,9839,55,1276,73.247,0.867
2025-12-07T14:21:16.440000+00:00,9839,31,1276,67.832,1.452
2025-12-07T14:21:16.465000+00:00,9839,44,1276,67.864,0.032
2025-12-07T14:21:16.519000+00:00,9839,22,1276,75.256,2.022
2025-12-07T14:21:16.655000+00:00,9839,10,1276,,5.854
2025-12-07T14:21:16.827000+00:00,9839,4,1276,19.728,3.587
2025-12-07T14:21:16.859000+00:00,9839,18,1276,75.608,0.352
2025-12-07T14:21:17.518000+00:00,9839,81,1276,16.174,16.174
2025-12-07T14:21:17.709000+00:00,9839,14,1276,66.39,19.787
2025-12-07T14:21:17.786000+00:00,9839,63,1276,47.035,21.693
2025-12-07T14:21:17.805000+00:00,9839,16,1276,25.068,5.271
2025-12-07T14:21:18.459000+00:00,9839,22,1276,75.288,2.041
2025-12-07T14:21:18.517000+00:00,9839,87,1276,69.892,2.028
2025-12-07T14:21:18.617000+00:00,9839,12,1276,77.35300000000001,1.745
2025-12-07T14:21:18.691000+00:00,9839,18,1276,75.58500000000001,0.297
2025-12-07T14:21:19.032000+00:00,9839,31,1276,67.701,1.311
2025-12-07T14:21:19.182000+00:00,9839,30,1276,86.706,4.654
2025-12-07T14:21:19.208000+00:00,9839,44,1276,67.869,0.168
2025-12-07T14:21:19.559000+00:00,9839,43,1276,,7.138
2025-12-07T14:21:20.146000+00:00,9839,81,1276,16.171,16.171
2025-12-07T14:21:20.487000+00:00,9839,12,1276,77.374,1.789
2025-12-07T14:21:20.695000+00:00,9839,63,1276,47.024,21.834
2025-12-07T14:21:20.804000+00:00,9839,27,1276,79.542,2.189
2025-12-07T14:21:21.009000+00:00,9839,5,1276,72.397,2.505
2025-12-07T14:21:21.082000+00:00,9839,4,1276,19.697,3.523
2025-12-07T14:21:21.145000+00:00,9839,14,1276,66.495,19.823
2025-12-07T14:21:21.279000+00:00,9839,87,1276,69.873,2.004
2025-12-07T14:21:21.666000+00:00,9839,10,1276,,5.814
2025-12-07T14:21:21.722000+00:00,9839,55,1276,73.119,0.722
2025-12-07T14:21:22.227000+00:00,9839,16,1276,25.139,5.411
2025-12-07T14:21:22.488000+00:00,9839,31,1276,67.848,1.353
2025-12-07T14:21:22.610000+00:00,9839,27,1276,79.51,2.136
2025-12-07T14:21:22.670000+00:00,9839,44,1276,68.051,0.203
2025-12-07T14:21:22.917000+00:00,9839,6,1276,81.65,2.108
2025-12-07T14:21:23.460000+00:00,9839,23,1276,82.156,0.506
2025-12-07T14:21:23.627000+00:00,9839,4,1276,19.645,3.474
2025-12-07T14:21:23.734000+00:00,9839,5,1276,72.409,2.536
2025-12-07T14:21:23.794000+00:00,9839,43,1276,,7.175
2025-12-07T14:21:23.903000+00:00,9839,22,1276,75.29599999999999,2.177
2025-12-07T14:21:23.966000+00:00,9839,18,1276,75.361,0.065
2025-12-07T14:21:24.169000+00:00,9839,63,1276,47.064,21.865
2025-12-07T14:21:24.294000+00:00,9839,55,1276,72.959,0.55
2025-12-07T14:21:24.481000+00:00,9839,81,1276,16.072,16.072
2025-12-07T14:21:24.544000+00:00,9839,14,1276,66.527,19.754
2025-12-07T14:21:24.606000+00:00,9839,87,1276,69.989,1.938
2025-12-07T14:21:24.716000+00:00,9839,6,1276,81.625,2.115
2025-12-07T14:21:25.013000+00:00,9839,10,1276,,5.83
2025-12-07T14:21:25.247000+00:00,9839,23,1276,82.137,0.512
2025-12-07T14:21:25.935000+00:00,9839,12,1276,77.349,1.988
2025-12-07T14:21:26.075000+00:00,9839,31,1276,68.07,1.543
2025-12-07T14:21:26.528000+00:00,9839,18,1276,75.174,2.215
2025-12-07T14:21:26.575000+00:00,9839,16,1276,25.225,5.528
2025-12-07T14:21:26.591000+00:00,9839,22,1276,75.268,0.094
2025-12-07T14:21:26.763000+00:00,9839,44,1276,68.736,0.666
2025-12-07T14:21:27.138000+00:00,9839,5,1276,72.516,2.527
2025-12-07T14:21:27.388000+00:00,9839,63,1276,47.215,21.979
2025-12-07T14:21:27.747000+00:00,9839,55,1276,73.139,0.623
2025-12-07T14:21:28.013000+00:00,9839,30,1276,,4.55
2025-12-07T14:21:28.028000+00:00,9839,4,1276,19.581,3.509
2025-12-07T14:21:28.060000+00:00,9839,14,1276,66.521,19.664
2025-12-07T14:21:28.075000+00:00,9839,27,1276,79.481,2.132
2025-12-07T14:21:28.091000+00:00,9839,87,1276,70.08500000000001,1.349
