meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1142,7779,81,4,2023-03-19T17:07:46.650000+00:00,19
1142,7779,11,14,2023-03-19T17:08:47.649000+00:00,1
1142,7779,1,27,2023-03-19T17:09:08.211000+00:00,12
1142,7779,1,20,2023-03-19T17:10:30.132000+00:00,11
1142,7779,27,20,2023-03-19T17:12:07.505000+00:00,12
1142,7779,16,10,2023-03-19T17:13:43.362000+00:00,8
1142,7779,1,24,2023-03-19T17:15:22.361000+00:00,10
1142,7779,23,77,2023-03-19T17:15:30.345000+00:00,15
1142,7779,21,2,2023-03-19T17:15:37.173000+00:00,17
1142,7779,16,44,2023-03-19T17:16:55.031000+00:00,7
1142,7779,22,20,2023-03-19T17:16:55.593000+00:00,13
1142,7779,23,20,2023-03-19T17:17:02.062000+00:00,14
1142,7779,77,20,2023-03-19T17:17:03.484000+00:00,15
1142,7779,21,20,2023-03-19T17:17:03.656000+00:00,16
1142,7779,2,20,2023-03-19T17:17:04.187000+00:00,17
1142,7779,1,10,2023-03-19T17:18:13.326000+00:00,9
1142,7779,21,77,2023-03-19T17:18:37.623000+00:00,15
1142,7779,2,77,2023-03-19T17:18:38.154000+00:00,16
1142,7779,20,77,2023-03-19T17:18:53.013000+00:00,17
1142,7779,81,77,2023-03-19T17:18:55.888000+00:00,18
1142,7779,1,44,2023-03-19T17:21:38.401000+00:00,8
1142,7779,22,27,2023-03-19T17:21:44.276000+00:00,12
1142,7779,22,24,2023-03-19T17:21:47.713000+00:00,11
1142,7779,23,27,2023-03-19T17:21:50.354000+00:00,13
1142,7779,23,24,2023-03-19T17:21:50.354000+00:00,12
1142,7779,21,27,2023-03-19T17:21:54.244000+00:00,14
1142,7779,21,24,2023-03-19T17:21:54.244000+00:00,13
1142,7779,2,27,2023-03-19T17:21:54.932000+00:00,15
1142,7779,2,24,2023-03-19T17:21:54.932000+00:00,14
1142,7779,20,27,2023-03-19T17:22:04.603000+00:00,16
1142,7779,20,24,2023-03-19T17:22:15.056000+00:00,15
1142,7779,16,31,2023-03-19T17:23:16.540000+00:00,6
1142,7779,27,24,2023-03-19T17:23:27.211000+00:00,16
1142,7779,24,27,2023-03-19T17:23:41.695000+00:00,16
1142,7779,55,18,2023-03-19T17:24:38.851000+00:00,4
1142,7779,16,18,2023-03-19T17:24:46.694000+00:00,5
1142,7779,31,18,2023-03-19T17:24:48.397000+00:00,6
1142,7779,1,18,2023-03-19T17:24:48.429000+00:00,7
1142,7779,44,18,2023-03-19T17:24:50.835000+00:00,8
1142,7779,10,18,2023-03-19T17:24:52.741000+00:00,9
1142,7779,1,31,2023-03-19T17:24:53.757000+00:00,6
1142,7779,22,18,2023-03-19T17:24:59.678000+00:00,10
1142,7779,22,10,2023-03-19T17:26:35.598000+00:00,9
1142,7779,18,10,2023-03-19T17:26:38.989000+00:00,10
1142,7779,23,10,2023-03-19T17:26:39.177000+00:00,11
1142,7779,21,10,2023-03-19T17:26:42.958000+00:00,12
1142,7779,2,10,2023-03-19T17:26:44.192000+00:00,13
1142,7779,16,55,2023-03-19T17:27:56.394000+00:00,4
1142,7779,1,55,2023-03-19T17:27:57.331000+00:00,5
1142,7779,31,55,2023-03-19T17:28:01.175000+00:00,6
1142,7779,44,55,2023-03-19T17:28:02.222000+00:00,7
1142,7779,22,55,2023-03-19T17:28:16.612000+00:00,8
1142,7779,1,16,2023-03-19T17:29:28.439000+00:00,4
1142,7779,44,31,2023-03-19T17:29:34.002000+00:00,6
1142,7779,44,16,2023-03-19T17:29:37.376000+00:00,5
1142,7779,22,31,2023-03-19T17:29:46.861000+00:00,7
1142,7779,22,16,2023-03-19T17:29:46.861000+00:00,6
1142,7779,55,31,2023-03-19T17:29:48.267000+00:00,8
1142,7779,55,16,2023-03-19T17:29:48.267000+00:00,7
1142,7779,18,31,2023-03-19T17:29:51.845000+00:00,9
1142,7779,23,31,2023-03-19T17:29:52.751000+00:00,10
1142,7779,21,31,2023-03-19T17:29:55.110000+00:00,11
1142,7779,2,31,2023-03-19T17:30:02.142000+00:00,12
1142,7779,23,18,2023-03-19T17:30:34.579000+00:00,9
1142,7779,21,18,2023-03-19T17:30:36.610000+00:00,10
1142,7779,2,18,2023-03-19T17:30:38.594000+00:00,11
1142,7779,31,18,2023-03-19T17:30:39.422000+00:00,12
1142,7779,10,18,2023-03-19T17:30:41.766000+00:00,13
1142,7779,20,18,2023-03-19T17:30:43.594000+00:00,14
1142,7779,24,18,2023-03-19T17:30:45.672000+00:00,15
1142,7779,27,18,2023-03-19T17:30:48.297000+00:00,16
1142,7779,81,18,2023-03-19T17:30:50.969000+00:00,17
1142,7779,77,18,2023-03-19T17:30:57.266000+00:00,18
1142,7779,4,18,2023-03-19T17:30:58.906000+00:00,19
1142,7779,55,22,2023-03-19T17:31:32.312000+00:00,6
1142,7779,16,22,2023-03-19T17:31:34.718000+00:00,7
1142,7779,2,21,2023-03-19T17:31:40.437000+00:00,10
1142,7779,2,23,2023-03-19T17:31:45.030000+00:00,9
1142,7779,2,22,2023-03-19T17:31:45.030000+00:00,8
1142,7779,31,21,2023-03-19T17:31:46.780000+00:00,11
1142,7779,31,23,2023-03-19T17:31:46.780000+00:00,10
1142,7779,10,21,2023-03-19T17:31:49.296000+00:00,12
1142,7779,10,23,2023-03-19T17:31:49.296000+00:00,11
1142,7779,20,21,2023-03-19T17:31:51.827000+00:00,13
1142,7779,20,23,2023-03-19T17:31:51.827000+00:00,12
1142,7779,24,21,2023-03-19T17:31:55.124000+00:00,14
1142,7779,27,21,2023-03-19T17:31:57.952000+00:00,15
1142,7779,31,22,2023-03-19T17:31:59.155000+00:00,9
1142,7779,22,31,2023-03-19T17:32:06.014000+00:00,9
1142,7779,4,77,2023-03-19T17:32:09.171000+00:00,18
1142,7779,55,44,2023-03-19T17:33:43.575000+00:00,5
1142,7779,22,2,2023-03-19T17:33:55.044000+00:00,8
1142,7779,31,2,2023-03-19T17:33:56.372000+00:00,9
1142,7779,10,2,2023-03-19T17:34:03.434000+00:00,10
1142,7779,20,2,2023-03-19T17:34:06.903000+00:00,11
1142,7779,23,2,2023-03-19T17:34:08.700000+00:00,12
1142,7779,27,24,2023-03-19T17:34:13.621000+00:00,14
1142,7779,27,2,2023-03-19T17:34:13.621000+00:00,13
1142,7779,21,24,2023-03-19T17:34:14.825000+00:00,15
1142,7779,21,2,2023-03-19T17:34:14.825000+00:00,14
1142,7779,81,24,2023-03-19T17:34:17.434000+00:00,16
1142,7779,77,4,2023-03-19T17:36:41.213000+00:00,18
1142,7779,27,23,2023-03-19T17:38:47.085000+00:00,12
1142,7779,2,21,2023-03-19T17:38:47.679000+00:00,14
1142,7779,24,81,2023-03-19T17:38:54.382000+00:00,16
1142,7779,77,81,2023-03-19T17:40:27.787000+00:00,17
1142,7779,44,55,2023-03-19T17:40:31.786000+00:00,5
1142,7779,81,77,2023-03-19T17:40:33.380000+00:00,17
1142,7779,4,77,2023-03-19T17:41:51.598000+00:00,18
1142,7779,24,21,2023-03-19T17:42:04.394000+00:00,15
1142,7779,1,63,2023-03-19T17:43:12.252000+00:00,3
1142,7779,31,22,2023-03-19T17:43:35.580000+00:00,8
1142,7779,1,14,2023-03-19T17:45:03.657000+00:00,2
1142,7779,10,22,2023-03-19T17:45:17.766000+00:00,9
1142,7779,4,81,2023-03-19T17:45:18.500000+00:00,17
1142,7779,2,23,2023-03-19T17:48:09.684000+00:00,13
1142,7779,24,23,2023-03-19T17:48:17.481000+00:00,14
1142,7779,21,23,2023-03-19T17:48:28.450000+00:00,15
1142,7779,4,23,2023-03-19T17:48:34.496000+00:00,16
1142,7779,81,23,2023-03-19T17:48:41.246000+00:00,17
1142,7779,77,23,2023-03-19T17:48:43.824000+00:00,18
1142,7779,24,2,2023-03-19T18:06:02.259000+00:00,13
1142,7779,21,2,2023-03-19T18:12:08.627000+00:00,14
1142,7779,81,4,2023-03-19T18:16:52.013000+00:00,16
1142,7779,4,81,2023-03-19T18:17:12.122000+00:00,16
1142,7779,20,22,2023-03-19T18:18:12.667000+00:00,10
1142,7779,22,20,2023-03-19T18:18:19.886000+00:00,10
1142,7779,20,22,2023-03-19T18:18:29.511000+00:00,10
1142,7779,81,4,2023-03-19T18:21:56.320000+00:00,16
1142,7779,81,2,2023-03-19T18:25:04.801000+00:00,15
1143,7787,10,23,2023-04-02T05:03:28.996000+00:00,8
1143,7787,31,27,2023-04-02T05:03:28.996000+00:00,10
1143,7787,81,21,2023-04-02T05:03:29.496000+00:00,15
1143,7787,63,1,2023-04-02T05:03:32.793000+00:00,1
1143,7787,11,77,2023-04-02T05:03:34.824000+00:00,19
1143,7787,24,21,2023-04-02T05:03:36.231000+00:00,16
1143,7787,55,14,2023-04-02T05:03:37.418000+00:00,4
1143,7787,55,44,2023-04-02T05:03:40.621000+00:00,3
1143,7787,16,18,2023-04-02T05:03:41.106000+00:00,6
1143,7787,24,81,2023-04-02T05:03:43.418000+00:00,15
1143,7787,44,55,2023-04-02T05:03:44.684000+00:00,3
1143,7787,44,1,2023-04-02T05:03:44.684000+00:00,2
1143,7787,23,10,2023-04-02T05:03:45.840000+00:00,8
1143,7787,23,18,2023-04-02T05:03:45.840000+00:00,7
1143,7787,23,16,2023-04-02T05:03:45.840000+00:00,6
1143,7787,18,16,2023-04-02T05:03:45.887000+00:00,7
1143,7787,10,16,2023-04-02T05:03:46.277000+00:00,8
1143,7787,31,16,2023-04-02T05:03:46.355000+00:00,9
1143,7787,27,16,2023-04-02T05:03:46.496000+00:00,10
1143,7787,22,16,2023-04-02T05:03:46.793000+00:00,11
1143,7787,4,16,2023-04-02T05:03:47.059000+00:00,12
1143,7787,20,16,2023-04-02T05:03:47.371000+00:00,13
1143,7787,81,24,2023-04-02T05:03:47.684000+00:00,15
1143,7787,81,16,2023-04-02T05:03:47.684000+00:00,14
1143,7787,24,16,2023-04-02T05:03:47.699000+00:00,15
1143,7787,24,81,2023-04-02T05:03:47.699000+00:00,14
1143,7787,21,16,2023-04-02T05:03:48.309000+00:00,16
1143,7787,2,16,2023-04-02T05:03:48.699000+00:00,17
1143,7787,11,16,2023-04-02T05:03:52.012000+00:00,18
1143,7787,81,24,2023-04-02T05:03:53.074000+00:00,14
1143,7787,77,16,2023-04-02T05:03:53.246000+00:00,19
1143,7787,2,21,2023-04-02T05:04:18.433000+00:00,16
1143,7787,21,2,2023-04-02T05:04:23.027000+00:00,16
1143,7787,27,31,2023-04-02T05:05:01.620000+00:00,9
1143,7787,22,31,2023-04-02T05:05:03.433000+00:00,10
1143,7787,4,31,2023-04-02T05:05:05.667000+00:00,11
1143,7787,20,31,2023-04-02T05:05:06.683000+00:00,12
1143,7787,81,31,2023-04-02T05:05:07.339000+00:00,13
1143,7787,21,24,2023-04-02T05:05:08.480000+00:00,15
1143,7787,21,31,2023-04-02T05:05:08.480000+00:00,14
1143,7787,77,11,2023-04-02T05:07:23.431000+00:00,18
1143,7787,77,2,2023-04-02T05:07:23.431000+00:00,17
1143,7787,11,2,2023-04-02T05:07:42.759000+00:00,18
1143,7787,11,77,2023-04-02T05:10:25.898000+00:00,17
1143,7787,11,24,2023-04-02T05:13:10.255000+00:00,16
1143,7787,18,23,2023-04-02T05:14:09.661000+00:00,6
1143,7787,10,23,2023-04-02T05:14:11.145000+00:00,7
1143,7787,27,23,2023-04-02T05:14:12.098000+00:00,8
1143,7787,22,23,2023-04-02T05:14:14.442000+00:00,9
1143,7787,4,23,2023-04-02T05:14:14.817000+00:00,10
1143,7787,20,23,2023-04-02T05:14:15.504000+00:00,11
1143,7787,81,23,2023-04-02T05:14:16.286000+00:00,12
1143,7787,21,23,2023-04-02T05:14:17.395000+00:00,13
1143,7787,31,23,2023-04-02T05:14:18.317000+00:00,14
1143,7787,11,23,2023-04-02T05:14:19.223000+00:00,15
1143,7787,24,23,2023-04-02T05:14:20.317000+00:00,16
1143,7787,77,23,2023-04-02T05:14:21.692000+00:00,17
1143,7787,2,23,2023-04-02T05:14:22.598000+00:00,18
1143,7787,44,63,2023-04-02T05:14:58.582000+00:00,1
1143,7787,1,63,2023-04-02T05:14:59.895000+00:00,2
1143,7787,14,55,2023-04-02T05:15:03.176000+00:00,4
1143,7787,14,63,2023-04-02T05:15:03.176000+00:00,3
1143,7787,18,55,2023-04-02T05:15:08.691000+00:00,5
1143,7787,18,63,2023-04-02T05:15:08.691000+00:00,4
1143,7787,10,55,2023-04-02T05:15:09.051000+00:00,6
1143,7787,10,63,2023-04-02T05:15:09.051000+00:00,5
1143,7787,27,55,2023-04-02T05:15:11.676000+00:00,7
1143,7787,27,63,2023-04-02T05:15:11.676000+00:00,6
1143,7787,22,55,2023-04-02T05:15:16.707000+00:00,8
1143,7787,22,63,2023-04-02T05:15:16.707000+00:00,7
1143,7787,4,55,2023-04-02T05:15:17.738000+00:00,9
1143,7787,4,63,2023-04-02T05:15:17.738000+00:00,8
1143,7787,81,20,2023-04-02T05:15:18.426000+00:00,11
1143,7787,81,55,2023-04-02T05:15:18.426000+00:00,10
1143,7787,81,63,2023-04-02T05:15:18.426000+00:00,9
1143,7787,63,81,2023-04-02T05:15:19.051000+00:00,9
1143,7787,63,4,2023-04-02T05:15:19.051000+00:00,8
1143,7787,63,22,2023-04-02T05:15:19.051000+00:00,7
1143,7787,21,20,2023-04-02T05:15:19.707000+00:00,12
1143,7787,21,55,2023-04-02T05:15:19.707000+00:00,11
1143,7787,31,20,2023-04-02T05:15:20.129000+00:00,13
1143,7787,31,55,2023-04-02T05:15:20.129000+00:00,12
1143,7787,11,20,2023-04-02T05:15:20.894000+00:00,14
1143,7787,11,55,2023-04-02T05:15:20.894000+00:00,13
1143,7787,24,20,2023-04-02T05:15:21.910000+00:00,15
1143,7787,24,55,2023-04-02T05:15:21.910000+00:00,14
1143,7787,55,24,2023-04-02T05:15:22.285000+00:00,14
1143,7787,55,11,2023-04-02T05:15:22.285000+00:00,13
1143,7787,55,31,2023-04-02T05:15:22.285000+00:00,12
1143,7787,55,21,2023-04-02T05:15:22.285000+00:00,11
1143,7787,55,81,2023-04-02T05:15:22.285000+00:00,10
1143,7787,55,4,2023-04-02T05:15:22.285000+00:00,9
1143,7787,55,22,2023-04-02T05:15:22.285000+00:00,8
1143,7787,77,20,2023-04-02T05:15:23.879000+00:00,16
1143,7787,2,20,2023-04-02T05:15:24.629000+00:00,17
1143,7787,22,55,2023-04-02T05:15:26.629000+00:00,8
1143,7787,4,55,2023-04-02T05:15:27.300000+00:00,9
1143,7787,81,55,2023-04-02T05:15:28.082000+00:00,10
1143,7787,24,11,2023-04-02T05:34:43.459000+00:00,14
1143,7787,24,31,2023-04-02T05:34:43.459000+00:00,13
1143,7787,24,21,2023-04-02T05:34:43.459000+00:00,12
1143,7787,21,24,2023-04-02T05:34:43.537000+00:00,12
1143,7787,2,77,2023-04-02T05:34:46.928000+00:00,16
1143,7787,2,11,2023-04-02T05:34:46.928000+00:00,15
1143,7787,31,24,2023-04-02T05:35:00.646000+00:00,13
1143,7787,11,2,2023-04-02T05:35:02.021000+00:00,15
1143,7787,11,24,2023-04-02T05:35:02.021000+00:00,14
1143,7787,77,2,2023-04-02T05:35:04.740000+00:00,16
1143,7787,11,31,2023-04-02T05:36:53.161000+00:00,13
1143,7787,2,77,2023-04-02T05:36:53.551000+00:00,16
1143,7787,10,18,2023-04-02T05:36:55.411000+00:00,4
1143,7787,63,27,2023-04-02T05:36:55.645000+00:00,6
1143,7787,55,81,2023-04-02T05:36:56.317000+00:00,10
1143,7787,31,11,2023-04-02T05:36:56.567000+00:00,13
1143,7787,24,11,2023-04-02T05:36:56.817000+00:00,14
1143,7787,4,22,2023-04-02T05:36:58.176000+00:00,8
1143,7787,31,21,2023-04-02T05:36:58.582000+00:00,12
1143,7787,63,18,2023-04-02T05:37:03.707000+00:00,5
1143,7787,2,11,2023-04-02T05:37:05.457000+00:00,15
1143,7787,20,77,2023-04-02T05:37:05.629000+00:00,17
1143,7787,20,11,2023-04-02T05:37:05.629000+00:00,16
1143,7787,22,4,2023-04-02T05:37:11.598000+00:00,8
1143,7787,21,31,2023-04-02T05:37:12.379000+00:00,12
1143,7787,24,31,2023-04-02T05:37:16.918000+00:00,13
1143,7787,24,21,2023-04-02T05:37:16.918000+00:00,12
1143,7787,31,21,2023-04-02T05:37:17.082000+00:00,13
1143,7787,21,31,2023-04-02T05:37:17.254000+00:00,13
1143,7787,31,21,2023-04-02T05:37:22.598000+00:00,13
1143,7787,20,2,2023-04-02T05:37:22.785000+00:00,15
1143,7787,20,21,2023-04-02T05:37:22.785000+00:00,14
1143,7787,2,21,2023-04-02T05:37:22.926000+00:00,15
1143,7787,11,21,2023-04-02T05:37:23.379000+00:00,16
1143,7787,55,4,2023-04-02T05:38:43.269000+00:00,9
1143,7787,55,22,2023-04-02T05:40:07.268000+00:00,8
1143,7787,1,44,2023-04-02T05:40:27.908000+00:00,1
1143,7787,63,10,2023-04-02T05:42:09.766000+00:00,4
1143,7787,11,2,2023-04-02T05:42:22.579000+00:00,15
1143,7787,55,27,2023-04-02T05:42:53.094000+00:00,7
1143,7787,4,22,2023-04-02T05:43:23.187000+00:00,9
1143,7787,55,18,2023-04-02T05:44:15.827000+00:00,6
1143,7787,11,20,2023-04-02T05:44:53.796000+00:00,14
1143,7787,31,24,2023-04-02T05:46:13.998000+00:00,12
1143,7787,11,24,2023-04-02T05:46:28.591000+00:00,13
1143,7787,10,63,2023-04-02T05:47:48.075000+00:00,4
1143,7787,55,63,2023-04-02T05:47:57.903000+00:00,5
1143,7787,18,63,2023-04-02T05:48:00.543000+00:00,6
1143,7787,27,63,2023-04-02T05:48:07.325000+00:00,7
1143,7787,4,63,2023-04-02T05:48:09.278000+00:00,8
1143,7787,22,63,2023-04-02T05:48:11.887000+00:00,9
1143,7787,81,63,2023-04-02T05:48:12.465000+00:00,10
1143,7787,31,63,2023-04-02T05:48:12.965000+00:00,11
1143,7787,11,63,2023-04-02T05:48:13.590000+00:00,12
1143,7787,24,63,2023-04-02T05:48:15.043000+00:00,13
1143,7787,20,63,2023-04-02T05:48:15.762000+00:00,14
1143,7787,2,63,2023-04-02T05:48:19.184000+00:00,15
1143,7787,21,63,2023-04-02T05:48:19.590000+00:00,16
1143,7787,77,63,2023-04-02T05:48:19.981000+00:00,17
1143,7787,77,21,2023-04-02T05:48:26.574000+00:00,16
1143,7787,21,77,2023-04-02T05:52:45.587000+00:00,16
1143,7787,11,31,2023-04-02T05:53:51.758000+00:00,11
1143,7787,81,22,2023-04-02T05:54:01.352000+00:00,9
1143,7787,22,81,2023-04-02T05:54:01.367000+00:00,9
1143,7787,11,81,2023-04-02T05:55:15.554000+00:00,10
1143,7787,11,22,2023-04-02T05:56:34.319000+00:00,9
1143,7787,55,10,2023-04-02T05:58:41.239000+00:00,4
1143,7787,31,81,2023-04-02T06:00:50.050000+00:00,11
1143,7787,77,21,2023-04-02T06:01:50.471000+00:00,16
1143,7787,31,22,2023-04-02T06:02:08.893000+00:00,10
1143,7787,81,22,2023-04-02T06:04:55.922000+00:00,11
1143,7787,24,22,2023-04-02T06:12:32.761000+00:00,12
1143,7787,77,2,2023-04-02T06:12:58.526000+00:00,15
1143,7787,20,22,2023-04-02T06:13:22.698000+00:00,13
1143,7787,20,24,2023-04-02T06:14:54.931000+00:00,12
1143,7787,21,2,2023-04-02T06:15:33.165000+00:00,16
1143,7787,11,4,2023-04-02T06:23:51.331000+00:00,8
1143,7787,11,27,2023-04-02T06:25:25.596000+00:00,7
1143,7787,2,21,2023-04-02T06:28:10.141000+00:00,16
1143,7787,4,27,2023-04-02T06:35:07.027000+00:00,8
1143,7787,24,20,2023-04-02T06:37:31.228000+00:00,12
1143,7787,22,20,2023-04-02T06:37:38.884000+00:00,13
1143,7787,77,20,2023-04-02T06:37:55.915000+00:00,14
1143,7787,2,20,2023-04-02T06:38:21.696000+00:00,15
1143,7787,21,20,2023-04-02T06:38:31.071000+00:00,16
1143,7787,22,24,2023-04-02T07:00:04.291000+00:00,12
1143,7787,21,2,2023-04-02T07:00:04.838000+00:00,15
1143,7787,10,55,2023-04-02T07:00:06.572000+00:00,4
1143,7787,22,81,2023-04-02T07:00:07.650000+00:00,11
1143,7787,11,18,2023-04-02T07:00:08.869000+00:00,6
1143,7787,27,4,2023-04-02T07:00:09.103000+00:00,8
1143,7787,18,11,2023-04-02T07:00:15.056000+00:00,6
1143,7787,18,55,2023-04-02T07:00:15.056000+00:00,5
1143,7787,18,10,2023-04-02T07:00:15.056000+00:00,4
1143,7787,18,14,2023-04-02T07:00:15.056000+00:00,3
1143,7787,55,10,2023-04-02T07:00:15.134000+00:00,5
1143,7787,55,14,2023-04-02T07:00:15.134000+00:00,4
1143,7787,27,11,2023-04-02T07:00:15.478000+00:00,7
1143,7787,27,10,2023-04-02T07:00:15.478000+00:00,6
1143,7787,27,14,2023-04-02T07:00:15.478000+00:00,5
1143,7787,4,11,2023-04-02T07:00:15.619000+00:00,8
1143,7787,4,10,2023-04-02T07:00:15.619000+00:00,7
1143,7787,4,14,2023-04-02T07:00:15.619000+00:00,6
1143,7787,22,31,2023-04-02T07:00:15.853000+00:00,10
1143,7787,22,11,2023-04-02T07:00:15.853000+00:00,9
1143,7787,22,10,2023-04-02T07:00:15.853000+00:00,8
1143,7787,22,14,2023-04-02T07:00:15.853000+00:00,7
1143,7787,10,14,2023-04-02T07:00:16.166000+00:00,8
1143,7787,81,31,2023-04-02T07:00:16.416000+00:00,11
1143,7787,81,11,2023-04-02T07:00:16.416000+00:00,10
1143,7787,81,14,2023-04-02T07:00:16.416000+00:00,9
1143,7787,31,11,2023-04-02T07:00:16.556000+00:00,11
1143,7787,31,14,2023-04-02T07:00:16.556000+00:00,10
1143,7787,31,81,2023-04-02T07:00:16.556000+00:00,9
1143,7787,24,11,2023-04-02T07:00:16.619000+00:00,12
1143,7787,24,14,2023-04-02T07:00:16.619000+00:00,11
1143,7787,77,11,2023-04-02T07:00:17.478000+00:00,13
1143,7787,77,14,2023-04-02T07:00:17.478000+00:00,12
1143,7787,11,14,2023-04-02T07:00:17.509000+00:00,13
1143,7787,11,77,2023-04-02T07:00:17.509000+00:00,12
1143,7787,81,31,2023-04-02T07:00:20.291000+00:00,9
1143,7787,81,10,2023-04-02T07:00:20.291000+00:00,8
1143,7787,24,31,2023-04-02T07:00:21.400000+00:00,10
1143,7787,24,10,2023-04-02T07:00:21.400000+00:00,9
1143,7787,55,18,2023-04-02T07:00:22.056000+00:00,3
1143,7787,77,11,2023-04-02T07:00:23.447000+00:00,12
1143,7787,77,31,2023-04-02T07:00:23.447000+00:00,11
1143,7787,77,10,2023-04-02T07:00:23.447000+00:00,10
1143,7787,11,31,2023-04-02T07:00:23.525000+00:00,12
1143,7787,11,10,2023-04-02T07:00:23.525000+00:00,11
1143,7787,14,31,2023-04-02T07:00:24.587000+00:00,13
1143,7787,14,10,2023-04-02T07:00:24.587000+00:00,12
1143,7787,27,18,2023-04-02T07:00:26.853000+00:00,4
1143,7787,22,4,2023-04-02T07:00:27.025000+00:00,6
1143,7787,22,18,2023-04-02T07:00:27.025000+00:00,5
1143,7787,4,18,2023-04-02T07:00:27.416000+00:00,6
1143,7787,81,18,2023-04-02T07:00:27.947000+00:00,7
1143,7787,24,18,2023-04-02T07:00:29.087000+00:00,8
1143,7787,77,18,2023-04-02T07:00:30.869000+00:00,9
1143,7787,11,18,2023-04-02T07:00:31.947000+00:00,10
1143,7787,14,18,2023-04-02T07:00:33.009000+00:00,11
1143,7787,14,11,2023-04-02T07:33:09.331000+00:00,10
1143,7787,14,77,2023-04-02T07:33:09.331000+00:00,9
1143,7787,14,24,2023-04-02T07:33:09.331000+00:00,8
1143,7787,14,81,2023-04-02T07:33:09.331000+00:00,7
1143,7787,14,4,2023-04-02T07:33:09.331000+00:00,6
1143,7787,14,22,2023-04-02T07:33:09.331000+00:00,5
1143,7787,14,27,2023-04-02T07:33:09.331000+00:00,4
1143,7787,14,55,2023-04-02T07:33:09.331000+00:00,3
1143,7787,18,11,2023-04-02T07:33:13.362000+00:00,11
1143,7787,18,77,2023-04-02T07:33:13.362000+00:00,10
1143,7787,18,24,2023-04-02T07:33:13.362000+00:00,9
1143,7787,18,81,2023-04-02T07:33:13.362000+00:00,8
1143,7787,18,4,2023-04-02T07:33:13.362000+00:00,7
1143,7787,18,22,2023-04-02T07:33:13.362000+00:00,6
1143,7787,18,27,2023-04-02T07:33:13.362000+00:00,5
1143,7787,11,77,2023-04-02T07:33:17.424000+00:00,11
1143,7787,11,24,2023-04-02T07:33:17.424000+00:00,10
1143,7787,11,81,2023-04-02T07:33:17.424000+00:00,9
1143,7787,11,4,2023-04-02T07:33:17.424000+00:00,8
1143,7787,11,22,2023-04-02T07:33:17.424000+00:00,7
1143,7787,11,27,2023-04-02T07:33:17.424000+00:00,6
1143,7787,4,22,2023-04-02T07:33:20.065000+00:00,8
1143,7787,4,27,2023-04-02T07:33:20.065000+00:00,7
1143,7787,81,22,2023-04-02T07:33:24.518000+00:00,9
1143,7787,24,22,2023-04-02T07:33:25.580000+00:00,10
1207,9069,27,81,2023-04-29T13:34:13.539000+00:00,11
1207,9069,77,24,2023-04-29T13:34:13.930000+00:00,14
1207,9069,10,22,2023-04-29T13:34:14.399000+00:00,16
1207,9069,10,24,2023-04-29T13:34:14.399000+00:00,15
1207,9069,21,22,2023-04-29T13:34:14.930000+00:00,17
1207,9069,14,23,2023-04-29T13:34:18.164000+00:00,7
1207,9069,4,18,2023-04-29T13:34:18.617000+00:00,9
1207,9069,77,20,2023-04-29T13:34:19.664000+00:00,13
1207,9069,63,1,2023-04-29T13:34:22.914000+00:00,3
1207,9069,24,10,2023-04-29T13:34:26.242000+00:00,15
1207,9069,20,77,2023-04-29T13:34:30.961000+00:00,13
1207,9069,55,1,2023-04-29T13:34:33.273000+00:00,4
1207,9069,1,55,2023-04-29T13:34:38.523000+00:00,4
1207,9069,81,27,2023-04-29T13:34:41.351000+00:00,11
1207,9069,31,22,2023-04-29T13:35:25.780000+00:00,18
1207,9069,1,63,2023-04-29T13:46:29.859000+00:00,3
1207,9069,14,44,2023-04-29T13:46:36.484000+00:00,6
1207,9069,18,4,2023-04-29T13:46:42.656000+00:00,9
1207,9069,4,18,2023-04-29T13:46:53.640000+00:00,9
1207,9069,11,16,2023-04-29T13:49:58.825000+00:00,1
1207,9069,81,4,2023-04-29T13:51:48.949000+00:00,10
1207,9069,27,4,2023-04-29T13:54:01.791000+00:00,11
1207,9069,20,4,2023-04-29T13:54:12.369000+00:00,12
1207,9069,77,4,2023-04-29T13:55:11.525000+00:00,13
1207,9069,24,4,2023-04-29T13:55:11.697000+00:00,14
1207,9069,10,4,2023-04-29T13:55:11.946000+00:00,15
1207,9069,24,77,2023-04-29T13:55:24.728000+00:00,13
1207,9069,10,77,2023-04-29T13:55:28.681000+00:00,14
1207,9069,21,4,2023-04-29T13:55:29.540000+00:00,16
1207,9069,31,4,2023-04-29T13:55:29.634000+00:00,17
1207,9069,31,21,2023-04-29T13:55:33.712000+00:00,16
1207,9069,20,27,2023-04-29T13:55:53.602000+00:00,11
1207,9069,18,23,2023-04-29T13:57:06.742000+00:00,8
1207,9069,21,31,2023-04-29T13:57:18.289000+00:00,16
1207,9069,24,27,2023-04-29T13:59:10.209000+00:00,12
1207,9069,10,27,2023-04-29T13:59:15.803000+00:00,13
1207,9069,4,31,2023-04-29T13:59:27.819000+00:00,17
1207,9069,21,77,2023-04-29T14:00:56.083000+00:00,15
1207,9069,21,27,2023-04-29T14:02:39.535000+00:00,14
1207,9070,18,22,2023-04-30T11:04:17.883000+00:00,8
1207,9070,63,81,2023-04-30T11:04:18.149000+00:00,10
1207,9070,63,22,2023-04-30T11:04:18.149000+00:00,9
